date,store_id,product_id,opening_stock,units_sold,restocked_qty,closing_stock
2023-10-11,S003,P003,5617,44,144,5717
2023-10-12,S003,P003,5717,57,0,5660
2023-10-13,S003,P003,5660,57,145,5748
2023-10-14,S003,P003,5748,68,0,5680
2023-10-15,S003,P003,5680,39,0,5641
2023-10-16,S003,P003,5641,24,94,5711
2023-10-17,S003,P003,5711,28,0,5683
2023-10-18,S003,P003,5683,56,95,5722
2023-10-19,S003,P003,5722,42,0,5680
2023-10-20,S003,P003,5680,23,124,5781
2023-10-21,S003,P003,5781,14,0,5767
2023-10-22,S003,P003,5767,70,0,5697
2023-10-23,S003,P003,5697,18,174,5853
2023-10-24,S003,P003,5853,34,0,5819
2023-10-25,S003,P003,5819,77,112,5854
2023-10-26,S003,P003,5854,46,0,5808
2023-10-27,S003,P003,5808,29,123,5902
2023-10-28,S003,P003,5902,81,0,5821
2023-10-29,S003,P003,5821,34,0,5787
2023-10-30,S003,P003,5787,22,86,5851
2023-10-31,S003,P003,5851,72,0,5779
2023-11-01,S003,P003,5779,66,157,5870
2023-11-02,S003,P003,5870,55,0,5815
2023-11-03,S003,P003,5815,43,163,5935
2023-11-04,S003,P003,5935,103,0,5832
2023-11-05,S003,P003,5832,43,0,5789
2023-11-06,S003,P003,5789,75,140,5854
2023-11-07,S003,P003,5854,75,0,5779
2023-11-08,S003,P003,5779,79,153,5853
2023-11-09,S003,P003,5853,76,0,5777
2023-11-10,S003,P003,5777,35,189,5931
2023-11-11,S003,P003,5931,83,0,5848
2023-11-12,S003,P003,5848,85,0,5763
2023-11-13,S003,P003,5763,67,80,5776
2023-11-14,S003,P003,5776,65,0,5711
2023-11-15,S003,P003,5711,40,186,5857
2023-11-16,S003,P003,5857,75,0,5782
2023-11-17,S003,P003,5782,53,140,5869
2023-11-18,S003,P003,5869,65,0,5804
2023-11-19,S003,P003,5804,32,0,5772
2023-11-20,S003,P003,5772,62,142,5852
2023-11-21,S003,P003,5852,81,0,5771
2023-11-22,S003,P003,5771,83,153,5841
2023-11-23,S003,P003,5841,29,0,5812
2023-11-24,S003,P003,5812,69,115,5858
2023-11-25,S003,P003,5858,98,0,5760
2023-11-26,S003,P003,5760,71,0,5689
2023-11-27,S003,P003,5689,0,112,5801
2023-11-28,S003,P003,5801,63,0,5738
2023-11-29,S003,P003,5738,39,192,5891
2023-11-30,S003,P003,5891,52,0,5839
2023-12-01,S003,P003,5839,43,100,5896
2023-12-02,S003,P003,5896,77,0,5819
2023-12-03,S003,P003,5819,70,0,5749
2023-12-04,S003,P003,5749,37,140,5852
2023-12-05,S003,P003,5852,22,0,5830
2023-12-06,S003,P003,5830,18,168,5980
2023-12-07,S003,P003,5980,64,0,5916
2023-12-08,S003,P003,5916,67,135,5984
2023-12-09,S003,P003,5984,105,0,5879
2023-12-10,S003,P003,5879,80,0,5799
2023-12-11,S003,P003,5799,68,173,5904
2023-12-12,S003,P003,5904,50,0,5854
2023-12-13,S003,P003,5854,70,160,5944
2023-12-14,S003,P003,5944,71,0,5873
2023-12-15,S003,P003,5873,92,122,5903
2023-12-16,S003,P003,5903,101,0,5802
2023-12-17,S003,P003,5802,68,0,5734
2023-12-18,S003,P003,5734,38,181,5877
2023-12-19,S003,P003,5877,64,0,5813
2023-12-20,S003,P003,5813,72,94,5835
2023-12-21,S003,P003,5835,42,0,5793
2023-12-22,S003,P003,5793,71,114,5836
2023-12-23,S003,P003,5836,29,0,5807
2023-12-24,S003,P003,5807,50,0,5757
2023-12-25,S003,P003,5757,69,152,5840
2023-12-26,S003,P003,5840,62,0,5778
2023-12-27,S003,P003,5778,51,135,5862
2023-12-28,S003,P003,5862,57,0,5805
2023-12-29,S003,P003,5805,37,198,5966
2023-12-30,S003,P003,5966,89,0,5877
2023-12-31,S003,P003,5877,115,0,5762
2023-01-01,S003,P004,320,64,0,256
2023-01-02,S003,P004,256,37,123,342
2023-01-03,S003,P004,342,43,0,299
2023-01-04,S003,P004,299,29,181,451
2023-01-05,S003,P004,451,48,0,403
2023-01-06,S003,P004,403,36,94,461
2023-01-07,S003,P004,461,44,0,417
2023-01-08,S003,P004,417,31,0,386
2023-01-09,S003,P004,386,22,115,479
2023-01-10,S003,P004,479,50,0,429
2023-01-11,S003,P004,429,38,192,583
2023-01-12,S003,P004,583,29,0,554
2023-01-13,S003,P004,554,35,91,610
2023-01-14,S003,P004,610,61,0,549
2023-01-15,S003,P004,549,43,0,506
2023-01-16,S003,P004,506,35,132,603
2023-01-17,S003,P004,603,27,0,576
2023-01-18,S003,P004,576,16,154,714
2023-01-19,S003,P004,714,40,0,674
2023-01-20,S003,P004,674,51,193,816
2023-01-21,S003,P004,816,37,0,779
2023-01-22,S003,P004,779,41,0,738
2023-01-23,S003,P004,738,21,190,907
2023-01-24,S003,P004,907,33,0,874
2023-01-25,S003,P004,874,39,183,1018
2023-01-26,S003,P004,1018,22,0,996
2023-01-27,S003,P004,996,34,133,1095
2023-01-28,S003,P004,1095,32,0,1063
2023-01-29,S003,P004,1063,31,0,1032
2023-01-30,S003,P004,1032,50,125,1107
2023-01-31,S003,P004,1107,64,0,1043
2023-02-01,S003,P004,1043,39,124,1128
2023-02-02,S003,P004,1128,58,0,1070
2023-02-03,S003,P004,1070,29,189,1230
2023-02-04,S003,P004,1230,59,0,1171
2023-02-05,S003,P004,1171,33,0,1138
2023-02-06,S003,P004,1138,9,113,1242
2023-02-07,S003,P004,1242,0,0,1242
2023-02-08,S003,P004,1242,11,90,1321
2023-02-09,S003,P004,1321,24,0,1297
2023-02-10,S003,P004,1297,46,94,1345
2023-02-11,S003,P004,1345,58,0,1287
2023-02-12,S003,P004,1287,34,0,1253
2023-02-13,S003,P004,1253,43,164,1374
2023-02-14,S003,P004,1374,41,0,1333
2023-02-15,S003,P004,1333,47,168,1454
2023-02-16,S003,P004,1454,39,0,1415
2023-02-17,S003,P004,1415,12,199,1602
2023-02-18,S003,P004,1602,28,0,1574
2023-02-19,S003,P004,1574,41,0,1533
2023-02-20,S003,P004,1533,43,82,1572
2023-02-21,S003,P004,1572,35,0,1537
2023-02-22,S003,P004,1537,54,167,1650
2023-02-23,S003,P004,1650,36,0,1614
2023-02-24,S003,P004,1614,18,172,1768
2023-02-25,S003,P004,1768,48,0,1720
2023-02-26,S003,P004,1720,31,0,1689
2023-02-27,S003,P004,1689,49,176,1816
2023-02-28,S003,P004,1816,43,0,1773
2023-03-01,S003,P004,1773,30,106,1849
2023-03-02,S003,P004,1849,15,0,1834
2023-03-03,S003,P004,1834,33,156,1957
2023-03-04,S003,P004,1957,16,0,1941
2023-03-05,S003,P004,1941,53,0,1888
2023-03-06,S003,P004,1888,38,144,1994
2023-03-07,S003,P004,1994,55,0,1939
2023-03-08,S003,P004,1939,38,128,2029
2023-03-09,S003,P004,2029,49,0,1980
2023-03-10,S003,P004,1980,20,197,2157
2023-03-11,S003,P004,2157,24,0,2133
2023-03-12,S003,P004,2133,12,0,2121
2023-03-13,S003,P004,2121,41,95,2175
2023-03-14,S003,P004,2175,27,0,2148
2023-03-15,S003,P004,2148,47,144,2245
2023-03-16,S003,P004,2245,61,0,2184
2023-03-17,S003,P004,2184,27,155,2312
2023-03-18,S003,P004,2312,73,0,2239
2023-03-19,S003,P004,2239,58,0,2181
2023-03-20,S003,P004,2181,28,161,2314
2023-03-21,S003,P004,2314,51,0,2263
2023-03-22,S003,P004,2263,25,164,2402
2023-03-23,S003,P004,2402,40,0,2362
2023-03-24,S003,P004,2362,41,105,2426
2023-03-25,S003,P004,2426,24,0,2402
2023-03-26,S003,P004,2402,35,0,2367
2023-03-27,S003,P004,2367,35,99,2431
2023-03-28,S003,P004,2431,44,0,2387
2023-03-29,S003,P004,2387,29,138,2496
2023-03-30,S003,P004,2496,32,0,2464
2023-03-31,S003,P004,2464,18,133,2579
2023-04-01,S003,P004,2579,43,0,2536
2023-04-02,S003,P004,2536,36,0,2500
2023-04-03,S003,P004,2500,17,155,2638
2023-04-04,S003,P004,2638,43,0,2595
2023-04-05,S003,P004,2595,55,83,2623
2023-04-06,S003,P004,2623,63,0,2560
2023-04-07,S003,P004,2560,7,144,2697
2023-04-08,S003,P004,2697,64,0,2633
2023-04-09,S003,P004,2633,47,0,2586
2023-04-10,S003,P004,2586,63,81,2604
2023-04-11,S003,P004,2604,36,0,2568
2023-04-12,S003,P004,2568,62,168,2674
2023-04-13,S003,P004,2674,55,0,2619
2023-04-14,S003,P004,2619,53,84,2650
2023-04-15,S003,P004,2650,77,0,2573
2023-04-16,S003,P004,2573,28,0,2545
2023-04-17,S003,P004,2545,56,143,2632
2023-04-18,S003,P004,2632,18,0,2614
2023-04-19,S003,P004,2614,47,169,2736
2023-04-20,S003,P004,2736,44,0,2692
2023-04-21,S003,P004,2692,28,108,2772
2023-04-22,S003,P004,2772,58,0,2714
2023-04-23,S003,P004,2714,78,0,2636
2023-04-24,S003,P004,2636,57,174,2753
2023-04-25,S003,P004,2753,51,0,2702
2023-04-26,S003,P004,2702,29,98,2771
2023-04-27,S003,P004,2771,26,0,2745
2023-04-28,S003,P004,2745,46,81,2780
2023-04-29,S003,P004,2780,51,0,2729
2023-04-30,S003,P004,2729,50,0,2679
2023-05-01,S003,P004,2679,56,143,2766
2023-05-02,S003,P004,2766,49,0,2717
2023-05-03,S003,P004,2717,34,137,2820
2023-05-04,S003,P004,2820,59,0,2761
2023-05-05,S003,P004,2761,30,99,2830
2023-05-06,S003,P004,2830,73,0,2757
2023-05-07,S003,P004,2757,49,0,2708
2023-05-08,S003,P004,2708,48,148,2808
2023-05-09,S003,P004,2808,44,0,2764
2023-05-10,S003,P004,2764,37,97,2824
2023-05-11,S003,P004,2824,64,0,2760
2023-05-12,S003,P004,2760,51,155,2864
2023-05-13,S003,P004,2864,44,0,2820
2023-05-14,S003,P004,2820,82,0,2738
2023-05-15,S003,P004,2738,60,128,2806
2023-05-16,S003,P004,2806,75,0,2731
2023-05-17,S003,P004,2731,11,150,2870
2023-05-18,S003,P004,2870,67,0,2803
2023-05-19,S003,P004,2803,31,135,2907
2023-05-20,S003,P004,2907,83,0,2824
2023-05-21,S003,P004,2824,46,0,2778
2023-05-22,S003,P004,2778,57,95,2816
2023-05-23,S003,P004,2816,64,0,2752
2023-05-24,S003,P004,2752,34,142,2860
2023-05-25,S003,P004,2860,18,0,2842
2023-05-26,S003,P004,2842,25,83,2900
2023-05-27,S003,P004,2900,33,0,2867
2023-05-28,S003,P004,2867,40,0,2827
2023-05-29,S003,P004,2827,30,80,2877
2023-05-30,S003,P004,2877,50,0,2827
2023-05-31,S003,P004,2827,43,178,2962
2023-06-01,S003,P004,2962,19,0,2943
2023-06-02,S003,P004,2943,59,94,2978
2023-06-03,S003,P004,2978,68,0,2910
2023-06-04,S003,P004,2910,51,0,2859
2023-06-05,S003,P004,2859,51,195,3003
2023-06-06,S003,P004,3003,24,0,2979
2023-06-07,S003,P004,2979,56,92,3015
2023-06-08,S003,P004,3015,35,0,2980
2023-06-09,S003,P004,2980,51,143,3072
2023-06-10,S003,P004,3072,53,0,3019
2023-06-11,S003,P004,3019,44,0,2975
2023-06-12,S003,P004,2975,71,80,2984
2023-06-13,S003,P004,2984,58,0,2926
2023-06-14,S003,P004,2926,29,167,3064
2023-06-15,S003,P004,3064,55,0,3009
2023-06-16,S003,P004,3009,43,88,3054
2023-06-17,S003,P004,3054,76,0,2978
2023-06-18,S003,P004,2978,78,0,2900
2023-06-19,S003,P004,2900,47,123,2976
2023-06-20,S003,P004,2976,43,0,2933
2023-06-21,S003,P004,2933,30,159,3062
2023-06-22,S003,P004,3062,0,0,3062
2023-06-23,S003,P004,3062,52,115,3125
2023-06-24,S003,P004,3125,44,0,3081
2023-06-25,S003,P004,3081,54,0,3027
2023-06-26,S003,P004,3027,26,188,3189
2023-06-27,S003,P004,3189,22,0,3167
2023-06-28,S003,P004,3167,26,144,3285
2023-06-29,S003,P004,3285,0,0,3285
2023-06-30,S003,P004,3285,57,114,3342
2023-07-01,S003,P004,3342,55,0,3287
2023-07-02,S003,P004,3287,27,0,3260
2023-07-03,S003,P004,3260,39,161,3382
2023-07-04,S003,P004,3382,56,0,3326
2023-07-05,S003,P004,3326,78,116,3364
2023-07-06,S003,P004,3364,45,0,3319
2023-07-07,S003,P004,3319,35,112,3396
2023-07-08,S003,P004,3396,64,0,3332
2023-07-09,S003,P004,3332,55,0,3277
2023-07-10,S003,P004,3277,24,94,3347
2023-07-11,S003,P004,3347,35,0,3312
2023-07-12,S003,P004,3312,63,172,3421
2023-07-13,S003,P004,3421,68,0,3353
2023-07-14,S003,P004,3353,65,147,3435
2023-07-15,S003,P004,3435,42,0,3393
2023-07-16,S003,P004,3393,47,0,3346
2023-07-17,S003,P004,3346,39,89,3396
2023-07-18,S003,P004,3396,65,0,3331
2023-07-19,S003,P004,3331,13,121,3439
2023-07-20,S003,P004,3439,32,0,3407
2023-07-21,S003,P004,3407,60,94,3441
2023-07-22,S003,P004,3441,52,0,3389
2023-07-23,S003,P004,3389,66,0,3323
2023-07-24,S003,P004,3323,45,133,3411
2023-07-25,S003,P004,3411,33,0,3378
2023-07-26,S003,P004,3378,34,124,3468
2023-07-27,S003,P004,3468,50,0,3418
2023-07-28,S003,P004,3418,58,170,3530
2023-07-29,S003,P004,3530,91,0,3439
2023-07-30,S003,P004,3439,35,0,3404
2023-07-31,S003,P004,3404,43,114,3475
2023-08-01,S003,P004,3475,70,0,3405
2023-08-02,S003,P004,3405,23,196,3578
2023-08-03,S003,P004,3578,83,0,3495
2023-08-04,S003,P004,3495,67,89,3517
2023-08-05,S003,P004,3517,84,0,3433
2023-08-06,S003,P004,3433,43,0,3390
2023-08-07,S003,P004,3390,38,93,3445
2023-08-08,S003,P004,3445,61,0,3384
2023-08-09,S003,P004,3384,58,163,3489
2023-08-10,S003,P004,3489,25,0,3464
2023-08-11,S003,P004,3464,48,179,3595
2023-08-12,S003,P004,3595,71,0,3524
2023-08-13,S003,P004,3524,46,0,3478
2023-08-14,S003,P004,3478,23,171,3626
2023-08-15,S003,P004,3626,53,0,3573
2023-08-16,S003,P004,3573,29,199,3743
2023-08-17,S003,P004,3743,48,0,3695
2023-08-18,S003,P004,3695,59,157,3793
2023-08-19,S003,P004,3793,93,0,3700
2023-08-20,S003,P004,3700,68,0,3632
2023-08-21,S003,P004,3632,65,115,3682
2023-08-22,S003,P004,3682,56,0,3626
2023-08-23,S003,P004,3626,29,96,3693
2023-08-24,S003,P004,3693,50,0,3643
2023-08-25,S003,P004,3643,72,192,3763
2023-08-26,S003,P004,3763,50,0,3713
2023-08-27,S003,P004,3713,45,0,3668
2023-08-28,S003,P004,3668,27,101,3742
2023-08-29,S003,P004,3742,62,0,3680
2023-08-30,S003,P004,3680,69,161,3772
2023-08-31,S003,P004,3772,70,0,3702
2023-09-01,S003,P004,3702,72,88,3718
2023-09-02,S003,P004,3718,62,0,3656
2023-09-03,S003,P004,3656,56,0,3600
2023-09-04,S003,P004,3600,72,195,3723
2023-09-05,S003,P004,3723,46,0,3677
2023-09-06,S003,P004,3677,51,128,3754
2023-09-07,S003,P004,3754,38,0,3716
2023-09-08,S003,P004,3716,59,129,3786
2023-09-09,S003,P004,3786,34,0,3752
2023-09-10,S003,P004,3752,52,0,3700
2023-09-11,S003,P004,3700,70,185,3815
2023-09-12,S003,P004,3815,36,0,3779
2023-09-13,S003,P004,3779,55,134,3858
2023-09-14,S003,P004,3858,27,0,3831
2023-09-15,S003,P004,3831,30,89,3890
2023-09-16,S003,P004,3890,56,0,3834
2023-09-17,S003,P004,3834,28,0,3806
2023-09-18,S003,P004,3806,49,96,3853
2023-09-19,S003,P004,3853,13,0,3840
2023-09-20,S003,P004,3840,19,146,3967
2023-09-21,S003,P004,3967,72,0,3895
2023-09-22,S003,P004,3895,50,124,3969
2023-09-23,S003,P004,3969,38,0,3931
2023-09-24,S003,P004,3931,52,0,3879
2023-09-25,S003,P004,3879,32,105,3952
2023-09-26,S003,P004,3952,51,0,3901
2023-09-27,S003,P004,3901,66,154,3989
2023-09-28,S003,P004,3989,65,0,3924
2023-09-29,S003,P004,3924,33,93,3984
2023-09-30,S003,P004,3984,47,0,3937
2023-10-01,S003,P004,3937,51,0,3886
2023-10-02,S003,P004,3886,69,156,3973
2023-10-03,S003,P004,3973,29,0,3944
2023-10-04,S003,P004,3944,58,156,4042
2023-10-05,S003,P004,4042,66,0,3976
2023-10-06,S003,P004,3976,47,176,4105
2023-10-07,S003,P004,4105,81,0,4024
2023-10-08,S003,P004,4024,87,0,3937
2023-10-09,S003,P004,3937,36,97,3998
2023-10-10,S003,P004,3998,61,0,3937
2023-10-11,S003,P004,3937,74,90,3953
2023-10-12,S003,P004,3953,49,0,3904
2023-10-13,S003,P004,3904,48,124,3980
2023-10-14,S003,P004,3980,73,0,3907
2023-10-15,S003,P004,3907,38,0,3869
2023-10-16,S003,P004,3869,39,81,3911
2023-10-17,S003,P004,3911,12,0,3899
2023-10-18,S003,P004,3899,55,173,4017
2023-10-19,S003,P004,4017,48,0,3969
2023-10-20,S003,P004,3969,77,159,4051
2023-10-21,S003,P004,4051,68,0,3983
2023-10-22,S003,P004,3983,74,0,3909
2023-10-23,S003,P004,3909,57,104,3956
2023-10-24,S003,P004,3956,66,0,3890
2023-10-25,S003,P004,3890,42,178,4026
2023-10-26,S003,P004,4026,15,0,4011
2023-10-27,S003,P004,4011,33,86,4064
2023-10-28,S003,P004,4064,34,0,4030
2023-10-29,S003,P004,4030,106,0,3924
2023-10-30,S003,P004,3924,39,93,3978
2023-10-31,S003,P004,3978,36,0,3942
2023-11-01,S003,P004,3942,76,141,4007
2023-11-02,S003,P004,4007,41,0,3966
2023-11-03,S003,P004,3966,65,136,4037
2023-11-04,S003,P004,4037,92,0,3945
2023-11-05,S003,P004,3945,83,0,3862
2023-11-06,S003,P004,3862,84,195,3973
2023-11-07,S003,P004,3973,79,0,3894
2023-11-08,S003,P004,3894,81,197,4010
2023-11-09,S003,P004,4010,67,0,3943
2023-11-10,S003,P004,3943,111,160,3992
2023-11-11,S003,P004,3992,83,0,3909
2023-11-12,S003,P004,3909,70,0,3839
2023-11-13,S003,P004,3839,50,111,3900
2023-11-14,S003,P004,3900,76,0,3824
2023-11-15,S003,P004,3824,99,166,3891
2023-11-16,S003,P004,3891,42,0,3849
2023-11-17,S003,P004,3849,56,154,3947
2023-11-18,S003,P004,3947,37,0,3910
2023-11-19,S003,P004,3910,88,0,3822
2023-11-20,S003,P004,3822,97,195,3920
2023-11-21,S003,P004,3920,47,0,3873
2023-11-22,S003,P004,3873,110,151,3914
2023-11-23,S003,P004,3914,73,0,3841
2023-11-24,S003,P004,3841,93,179,3927
2023-11-25,S003,P004,3927,43,0,3884
2023-11-26,S003,P004,3884,77,0,3807
2023-11-27,S003,P004,3807,74,92,3825
2023-11-28,S003,P004,3825,76,0,3749
2023-11-29,S003,P004,3749,53,181,3877
2023-11-30,S003,P004,3877,56,0,3821
2023-12-01,S003,P004,3821,74,146,3893
2023-12-02,S003,P004,3893,160,0,3733
2023-12-03,S003,P004,3733,40,0,3693
2023-12-04,S003,P004,3693,68,160,3785
2023-12-05,S003,P004,3785,64,0,3721
2023-12-06,S003,P004,3721,66,170,3825
2023-12-07,S003,P004,3825,46,0,3779
2023-12-08,S003,P004,3779,79,137,3837
2023-12-09,S003,P004,3837,116,0,3721
2023-12-10,S003,P004,3721,38,0,3683
2023-12-11,S003,P004,3683,30,184,3837
2023-12-12,S003,P004,3837,67,0,3770
2023-12-13,S003,P004,3770,114,162,3818
2023-12-14,S003,P004,3818,98,0,3720
2023-12-15,S003,P004,3720,70,107,3757
2023-12-16,S003,P004,3757,63,0,3694
2023-12-17,S003,P004,3694,58,0,3636
2023-12-18,S003,P004,3636,64,109,3681
2023-12-19,S003,P004,3681,60,0,3621
2023-12-20,S003,P004,3621,90,184,3715
2023-12-21,S003,P004,3715,52,0,3663
2023-12-22,S003,P004,3663,109,145,3699
2023-12-23,S003,P004,3699,145,0,3554
2023-12-24,S003,P004,3554,130,0,3424
2023-12-25,S003,P004,3424,42,195,3577
2023-12-26,S003,P004,3577,90,0,3487
2023-12-27,S003,P004,3487,55,92,3524
2023-12-28,S003,P004,3524,78,0,3446
2023-12-29,S003,P004,3446,69,160,3537
2023-12-30,S003,P004,3537,123,0,3414
2023-12-31,S003,P004,3414,168,0,3246
2023-01-01,S003,P005,281,33,0,248
2023-01-02,S003,P005,248,37,113,324
2023-01-03,S003,P005,324,53,0,271
2023-01-04,S003,P005,271,44,154,381
2023-01-05,S003,P005,381,26,0,355
2023-01-06,S003,P005,355,53,137,439
2023-01-07,S003,P005,439,55,0,384
2023-01-08,S003,P005,384,22,0,362
2023-01-09,S003,P005,362,23,193,532
2023-01-10,S003,P005,532,49,0,483
2023-01-11,S003,P005,483,65,143,561
2023-01-12,S003,P005,561,57,0,504
2023-01-13,S003,P005,504,26,128,606
2023-01-14,S003,P005,606,68,0,538
2023-01-15,S003,P005,538,44,0,494
2023-01-16,S003,P005,494,10,163,647
2023-01-17,S003,P005,647,14,0,633
2023-01-18,S003,P005,633,18,110,725
2023-01-19,S003,P005,725,37,0,688
2023-01-20,S003,P005,688,12,118,794
2023-01-21,S003,P005,794,42,0,752
2023-01-22,S003,P005,752,31,0,721
2023-01-23,S003,P005,721,37,88,772
2023-01-24,S003,P005,772,28,0,744
2023-01-25,S003,P005,744,13,198,929
2023-01-26,S003,P005,929,16,0,913
2023-01-27,S003,P005,913,23,108,998
2023-01-28,S003,P005,998,34,0,964
2023-01-29,S003,P005,964,43,0,921
2023-01-30,S003,P005,921,20,194,1095
2023-01-31,S003,P005,1095,64,0,1031
2023-02-01,S003,P005,1031,34,99,1096
2023-02-02,S003,P005,1096,12,0,1084
2023-02-03,S003,P005,1084,47,132,1169
2023-02-04,S003,P005,1169,23,0,1146
2023-02-05,S003,P005,1146,38,0,1108
2023-02-06,S003,P005,1108,48,143,1203
2023-02-07,S003,P005,1203,40,0,1163
2023-02-08,S003,P005,1163,44,139,1258
2023-02-09,S003,P005,1258,28,0,1230
2023-02-10,S003,P005,1230,35,151,1346
2023-02-11,S003,P005,1346,51,0,1295
2023-02-12,S003,P005,1295,36,0,1259
2023-02-13,S003,P005,1259,24,177,1412
2023-02-14,S003,P005,1412,41,0,1371
2023-02-15,S003,P005,1371,33,186,1524
2023-02-16,S003,P005,1524,44,0,1480
2023-02-17,S003,P005,1480,31,144,1593
2023-02-18,S003,P005,1593,61,0,1532
2023-02-19,S003,P005,1532,38,0,1494
2023-02-20,S003,P005,1494,34,174,1634
2023-02-21,S003,P005,1634,0,0,1634
2023-02-22,S003,P005,1634,43,133,1724
2023-02-23,S003,P005,1724,35,0,1689
2023-02-24,S003,P005,1689,46,111,1754
2023-02-25,S003,P005,1754,56,0,1698
2023-02-26,S003,P005,1698,52,0,1646
2023-02-27,S003,P005,1646,14,132,1764
2023-02-28,S003,P005,1764,45,0,1719
2023-03-01,S003,P005,1719,23,144,1840
2023-03-02,S003,P005,1840,22,0,1818
2023-03-03,S003,P005,1818,43,121,1896
2023-03-04,S003,P005,1896,57,0,1839
2023-03-05,S003,P005,1839,63,0,1776
2023-03-06,S003,P005,1776,92,177,1861
2023-03-07,S003,P005,1861,32,0,1829
2023-03-08,S003,P005,1829,71,107,1865
2023-03-09,S003,P005,1865,37,0,1828
2023-03-10,S003,P005,1828,36,109,1901
2023-03-11,S003,P005,1901,90,0,1811
2023-03-12,S003,P005,1811,89,0,1722
2023-03-13,S003,P005,1722,80,199,1841
2023-03-14,S003,P005,1841,16,0,1825
2023-03-15,S003,P005,1825,80,91,1836
2023-03-16,S003,P005,1836,55,0,1781
2023-03-17,S003,P005,1781,80,106,1807
2023-03-18,S003,P005,1807,58,0,1749
2023-03-19,S003,P005,1749,0,0,1749
2023-03-20,S003,P005,1749,46,89,1792
2023-03-21,S003,P005,1792,70,0,1722
2023-03-22,S003,P005,1722,78,144,1788
2023-03-23,S003,P005,1788,46,0,1742
2023-03-24,S003,P005,1742,60,88,1770
2023-03-25,S003,P005,1770,68,0,1702
2023-03-26,S003,P005,1702,52,0,1650
2023-03-27,S003,P005,1650,22,136,1764
2023-03-28,S003,P005,1764,60,0,1704
2023-03-29,S003,P005,1704,31,156,1829
2023-03-30,S003,P005,1829,68,0,1761
2023-03-31,S003,P005,1761,51,179,1889
2023-04-01,S003,P005,1889,82,0,1807
2023-04-02,S003,P005,1807,59,0,1748
2023-04-03,S003,P005,1748,82,159,1825
2023-04-04,S003,P005,1825,62,0,1763
2023-04-05,S003,P005,1763,82,167,1848
2023-04-06,S003,P005,1848,65,0,1783
2023-04-07,S003,P005,1783,94,126,1815
2023-04-08,S003,P005,1815,39,0,1776
2023-04-09,S003,P005,1776,58,0,1718
2023-04-10,S003,P005,1718,81,103,1740
2023-04-11,S003,P005,1740,77,0,1663
2023-04-12,S003,P005,1663,24,129,1768
2023-04-13,S003,P005,1768,46,0,1722
2023-04-14,S003,P005,1722,92,85,1715
2023-04-15,S003,P005,1715,108,0,1607
2023-04-16,S003,P005,1607,133,0,1474
2023-04-17,S003,P005,1474,57,109,1526
2023-04-18,S003,P005,1526,92,0,1434
2023-04-19,S003,P005,1434,0,94,1528
2023-04-20,S003,P005,1528,41,0,1487
2023-04-21,S003,P005,1487,75,88,1500
2023-04-22,S003,P005,1500,97,0,1403
2023-04-23,S003,P005,1403,89,0,1314
2023-04-24,S003,P005,1314,52,97,1359
2023-04-25,S003,P005,1359,64,0,1295
2023-04-26,S003,P005,1295,56,179,1418
2023-04-27,S003,P005,1418,48,0,1370
2023-04-28,S003,P005,1370,82,132,1420
2023-04-29,S003,P005,1420,35,0,1385
2023-04-30,S003,P005,1385,56,0,1329
2023-05-01,S003,P005,1329,65,181,1445
2023-05-02,S003,P005,1445,48,0,1397
2023-05-03,S003,P005,1397,88,129,1438
2023-05-04,S003,P005,1438,96,0,1342
2023-05-05,S003,P005,1342,73,119,1388
2023-05-06,S003,P005,1388,119,0,1269
2023-05-07,S003,P005,1269,115,0,1154
2023-05-08,S003,P005,1154,44,113,1223
2023-05-09,S003,P005,1223,73,0,1150
2023-05-10,S003,P005,1150,28,151,1273
2023-05-11,S003,P005,1273,90,0,1183
2023-05-12,S003,P005,1183,78,157,1262
2023-05-13,S003,P005,1262,81,0,1181
2023-05-14,S003,P005,1181,67,0,1114
2023-05-15,S003,P005,1114,92,157,1179
2023-05-16,S003,P005,1179,48,0,1131
2023-05-17,S003,P005,1131,50,186,1267
2023-05-18,S003,P005,1267,47,0,1220
2023-05-19,S003,P005,1220,81,163,1302
2023-05-20,S003,P005,1302,113,0,1189
2023-05-21,S003,P005,1189,95,0,1094
2023-05-22,S003,P005,1094,29,108,1173
2023-05-23,S003,P005,1173,31,0,1142
2023-05-24,S003,P005,1142,0,188,1330
2023-05-25,S003,P005,1330,84,0,1246
2023-05-26,S003,P005,1246,32,102,1316
2023-05-27,S003,P005,1316,46,0,1270
2023-05-28,S003,P005,1270,104,0,1166
2023-05-29,S003,P005,1166,82,180,1264
2023-05-30,S003,P005,1264,47,0,1217
2023-05-31,S003,P005,1217,44,102,1275
2023-06-01,S003,P005,1275,53,0,1222
2023-06-02,S003,P005,1222,56,145,1311
2023-06-03,S003,P005,1311,71,0,1240
2023-06-04,S003,P005,1240,59,0,1181
2023-06-05,S003,P005,1181,31,180,1330
2023-06-06,S003,P005,1330,71,0,1259
2023-06-07,S003,P005,1259,40,156,1375
2023-06-08,S003,P005,1375,63,0,1312
2023-06-09,S003,P005,1312,46,195,1461
2023-06-10,S003,P005,1461,58,0,1403
2023-06-11,S003,P005,1403,56,0,1347
2023-06-12,S003,P005,1347,27,166,1486
2023-06-13,S003,P005,1486,28,0,1458
2023-06-14,S003,P005,1458,33,138,1563
